"PathwayKey","Database","ID","Description","RNA_setSize","RNA_NES","RNA_pvalue","RNA_padj","RNA_leadingEdge","Protein_setSize","Protein_NES","Protein_pvalue","Protein_padj","Protein_leadingEdge","DirectionPattern","RNANominal","ProteinNominal","RNAFDR","ProteinFDR","EvidencePattern","JointNominalP","EvidenceRank"
"GO BP:GO:1990845","GO BP","GO:1990845","adaptive thermogenesis",167,-1.34557537350471,0.018672629231173,0.14588566483074,"11770/15171/22260/217166/14683/12896/329003/11739/66834/23882/11423/104158/14783/11668/12683/216850/14373/72674/12389/20869/94187/212933/16189/16592/22229/13198/22228/14747/17202/101631/12608/16173/216190/11555/27399/67092/67460/15107/11363/70673/329910/20203/13819/21833/14609/18128/19116/71111/94282/18429/20249",73,1.45892738130409,0.0190387200848721,0.387287134105385,"20203/94282/66082/230598/16592/26399/16001/108097/333050/18128/19079/11363/22229/12491/18559/67092/209446/216190/664883/384569/229517/240028/14609/15107/232370/329910","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0190387200848721,1
"GO BP:GO:0000462","GO BP","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",33,-1.58123631250896,0.0115914670047698,0.114009715780248,"72515/66467/69499/224823/73736/68966/20055/20116/66481/20085",12,1.66640404024772,0.0191553888271548,0.387287134105385,"20055/104662/21771/20085/108707/213773","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0191553888271548,1
"GO BP:GO:0035725","GO BP","GO:0035725","sodium ion transmembrane transport",162,1.50111831732962,0.00151461074838147,0.0290292767000968,"20265/18795/15165/110876/239556/53416/20541/59033/246317/229706/329152/11928/232975/331004/100102/54338/14169/20272/14167/240332/20273/338370/76376/75607/11735/381290/93692/94253/14411/14412/12291/11931/230899/75785/102680/17999/279561/72821/330953/545622/110893",94,1.48098233713979,0.0193003155338161,0.388451599522236,"11932/232333/14167/56188/20538/103098/93692/11840/20648/56398/54338/238384/330064/57780/279561/15165/11944/94249/20265/102857/18693/94253/338370/98660/114479/54403/83814","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0193003155338161,1
"GO BP:GO:0045814","GO BP","GO:0045814","negative regulation of gene expression, epigenetic",112,1.39276890176187,0.0197036470492656,0.150602333591013,"56637/14897/13433/79221/217827/99982/98999/16468/22083/54343/116848/223828/20586/74355/22715/16905/22589/224826/104271/252870/74522/75339/84505/108989/105203/404634/235682/68729/192119/52615/93762/237339/232187/51869/13626/69260/218973",47,-1.55754838556034,0.0152938712836974,0.359100399531198,"17257/116870/12417/13435/68675/13018/93762/18676/56637/15185/16906/15289/26914/73139/218850/15182/22083/74355/98999/404634/13433/68729/79221/20586/70790/54343","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0197036470492656,1
"GO BP:GO:0006801","GO BP","GO:0006801","superoxide metabolic process",66,-1.57275044230715,0.0121858859708609,0.116251519697957,"93757/13057/17970/13361/68891/17972/22177/16409/17969/21803/14825/14870/16173/18024/14528/20655/18477/14678/12411/11651/18753/17751/11606",31,1.55094401858238,0.0207570530788199,0.40643023530912,"11606/16409/11820/20657/17751/17762/23876/12491","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0207570530788199,1
"GO BP:GO:0099560","GO BP","GO:0099560","synaptic membrane adhesion",36,1.71151953236048,0.00209586544361775,0.0369338065953083,"80883/19266/76965/241568/12563/235086/13640/320873/192167/211323/225875/171171/238205",33,1.55136804387628,0.021390776489513,0.411888198378154,"19266/13602/18189/16400/192167/171171/50791/13640/54725/238205/12563/19280/233067/26416/235086","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.021390776489513,1
"GO BP:GO:0098810","GO BP","GO:0098810","neurotransmitter reuptake",29,-1.67205293169286,0.00499170079696094,0.0662496858910465,"16412/18125/14573/30931/216227/104245/57320/20508/14758/214084/50873/20511/243328/16513",18,1.59244624924123,0.0217126976248823,0.414065598681136,"232333/20511/20538/57320/26889/16412/16416/30931","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0217126976248823,1
"GO BP:GO:0036503","GO BP","GO:0036503","ERAD pathway",107,1.60714217401503,0.00149862756874935,0.0288099796852905,"20338/71472/320011/74126/230249/223455/68292/59025/12745/110616/13666/269695/72607/56228/17156/269523/233040/63958/54609/140630/233038/75212/66967/230815/66861/224109",74,1.47793509891011,0.0239024624192441,0.431365576066785,"56812/22230/66212/14084/230904/64136/22393/226418/56228/74126/14828/56085/217365/66967/76577/23802/67819/30931/54609/20338/226144/75770/67089/56709/75841/223455/64295/12317/52551/66530/14950","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0239024624192441,1
"GO BP:GO:0042255","GO BP","GO:0042255","ribosome assembly",63,-2.5394157586205,1e-10,2.04645161290323e-08,"234384/68077/100503670/69902/67941/110954/75617/20103/20104/68193/105244208/268449/11837/19988/54127/67671/16785/20044/20085/67025/20054/14109",45,1.51386405530252,0.0248486872654448,0.437472844059666,"224619/75617/54127/20085/57837/67671/234384/20103/100503670/268449/226982/16785/66448/66711/16418/19988/217011/68193/20044/14109","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0248486872654448,1
"GO BP:GO:0032928","GO BP","GO:0032928","regulation of superoxide anion generation",28,-1.66257849817629,0.00935290744600385,0.097912285210311,"13057/68891/22177/16409/21803/14825/14870/16173/20655/14678/11651/18753/11606",15,1.63411194236583,0.0249810581770274,0.437472844059666,"11606/16409/11820/17762","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0249810581770274,1
"GO BP:GO:0006090","GO BP","GO:0006090","pyruvate metabolic process",129,1.59483800892707,0.00135482686718401,0.0270283699541364,"56421/11820/15558/108079/235344/56717/228026/107029/18642/13807/15194/68263/16000/19017/433182/27364/15937/18746/11674/15251/16828/56012/18605/13806/236900/18597/26380/18655/18640/18648/235339/16969/19052/319801/227659/20848/16337/20533/21991/74370/22333/13382",85,-1.37463237486311,0.0259446405633616,0.447145995658913,"14430/68263/17436/11474/27402/236900/56717/108099/19052/11674/12183/18648/20533/18641/17425/110119/235344/56421/107029/16832/433182/18439/16889/14751/68636/20185/13808/74370/18605/13382/16548/22333/319801/109264","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0259446405633616,1
"GO BP:GO:0010469","GO BP","GO:0010469","regulation of signaling receptor activity",128,1.33077959242988,0.0259705758085274,0.180259664036431,"11820/19699/74513/11804/246317/16452/26556/17260/238871/50754/231125/100102/11438/23893/192167/72555/269994/19211/19017/216856/54376/244310/15251/12569/75785/19418/232431/19052/18121/81904/72978",82,1.52798147057004,0.0106068285896999,0.315076406713917,"57320/231889/28084/11820/238384/380702/19164/380686/12919/18189/12794/20779/231125/18011/19271/192167/22088/16412/14811/12569/13844/18693/12300","Both up",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0259705758085274,1
"GO BP:GO:0032930","GO BP","GO:0032930","positive regulation of superoxide anion generation",24,-1.57251630749013,0.0265474062653623,0.182786236039766,"13057/68891/22177/16409/21803/14825/14870/16173/20655/14678/18753/11606",12,1.62777283893727,0.0258666622109099,0.447145995658913,"11606/16409/11820/17762","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0265474062653623,1
"KEGG:mmu05204","KEGG","mmu05204","Chemical carcinogenesis - DNA adducts",41,-1.93609448595083,0.000323924858116485,0.00454790500795546,"13076/14871/13849/17960/14870/14866/14869/14859/103140/15483/56615/14862/94284/14867/76263/68312",19,1.6395109238897,0.0279776936673898,0.587531567015185,"14872/94284/14862/14863/15483/13849/76263/14866/14860","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0279776936673898,1
"GO BP:GO:0051028","GO BP","GO:0051028","mRNA transport",107,1.3544673068586,0.0281542116003512,0.188331809353666,"19386/54563/234865/234733/13211/319765/170762/445007/15194/22695/103468/54387/107939/235626/72416/21951/231042/17762/14265/223642/170722/23881/68278/19069/53817/269966/108989/107829/227699/69823/103573/16549/227720/15499/100042165/30959/13680/70579/231386/74412/53319/331401/75826",81,-1.43674713088853,0.017411391080663,0.374707320260956,"103573/226747/13680/15382/227699/66118/229279/72124/14265/225027/20926/73826/17149/433702/68278/237082/68092/69482/234865/69736/54194","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0281542116003512,1
"GO BP:GO:0050771","GO BP","GO:0050771","negative regulation of axonogenesis",71,1.41952336458078,0.014031437177777,0.124990034722054,"210108/320027/68585/14083/20346/239667/52822/20347/20563/19211/12550/14567/21960/22129/20355/74132/20351/20357/240057/22418/21838",45,1.50325186689753,0.0282062995249126,0.4675804426013,"21838/19164/17751/65079/52822/240057/13844/14083/20358/19280/20352/20351/20355","Both up",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0282062995249126,1
"GO BP:GO:0035019","GO BP","GO:0035019","somatic stem cell population maintenance",80,-1.46946718486393,0.0209450173903409,0.156877438399437,"20375/21415/28077/71950/12193/16973/22061/108098/21416/16878/80288/20481/59024/66999/22421/19712/22601/387609/21907/70673/319757/20674/20682/14184",21,1.5646521487695,0.0291801993662914,0.472595865686939,"26896/16590/14184/16825/110157","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0291801993662914,1
"GO BP:GO:0097479","GO BP","GO:0097479","synaptic vesicle localization",61,1.78552789100901,0.000553909751807654,0.0139444581963006,"66725/104015/26875/11775/70612/11776/20616/108030/20983/192167/20964/18457/13429/228355/19211/12217/226407/103967/216856/64933/19339",53,1.48725301529803,0.0309241924616338,0.483916007412818,"94245/11840/13016/117197/70612/18189/12794/192167/50791/12387/12558/11774/27204/30931/67774/232946/16574/11777/64933/13429/108030/245537/14533/20965/19339/11776","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0309241924616338,1
"GO BP:GO:0035329","GO BP","GO:0035329","hippo signaling",40,-1.72003031864673,0.00281474322742933,0.0455528852928869,"52357/75723/56332/97064/21679/20779/16798/29806/20666/329628/27494/18016/22601/232157/71228/21676/50523",16,1.52066772312234,0.0336265804019155,0.489158570927173,"52357/29806/232157/20779/210274/17169/26416","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0336265804019155,1
"GO BP:GO:0006622","GO BP","GO:0006622","protein targeting to lysosome",29,1.50332128077832,0.0183945140659902,0.145076842509677,"70297/225326/260302/20660/15481/75669/15239/74718/17999/116733/20661/68299/27057/11774/100504663/16867",22,1.50144461562872,0.0337571566339103,0.489158570927173,"17113/225326/20661/260302/16784/15481/11774/68299/19349/116733","Both up",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0337571566339103,1
"GO BP:GO:0006633","GO BP","GO:0006633","fatty acid biosynthetic process",148,-1.52959104334896,0.0027956579278516,0.0453597286298992,"16956/100705/16592/58805/14979/23801/228151/106861/27273/14870/11370/68801/54140/14869/20250/64383/66469/11363/19317/68041/68312/68738/94180/11606/230796/11998/56473/76267/20249",75,1.41804755164968,0.0338774333989661,0.489158570927173,"17319/54447/79464/207952/70316/11606/16592/106861/26420/108097/70757/19215/105787/19079/11363/13244/57874/26922/66469","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0338774333989661,1
"GO BP:GO:0034727","GO BP","GO:0034727","piecemeal microautophagy of the nucleus",10,1.7010587037749,0.0125931858682809,0.118357290590183,"76559/12421/71742/76561/74244/51897",10,-1.65193661054029,0.0345735443543759,0.489158570927173,"76559/22241/51897/71742/12421/76561/74244/329015","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0345735443543759,1
"GO BP:GO:0007409","GO BP","GO:0007409","axonogenesis",479,1.82703759245622,1e-10,2.04645161290323e-08,"18040/210108/399558/320027/18845/80883/93691/68585/99512/11820/13518/76965/330914/13175/67784/11787/14365/22284/14083/231876/21375/77300/382253/241568/56637/19699/20346/18472/17755/77579/230735/18479/12808/11804/268902/319504/320150/69737/73991/245446/20910/13640/24001/108655/18222/80297/244682/353237/17260/239667/50769/230598/13723/235072/12386/15519/52822/20616/53321/21367/170822/16911/20347/14042/268882/18227/20563/18377/380684/19211/53870/12805/269116/11876/229715/11735/53625/12550/14567/15229/13848/69597/12286/20320/319740/21960/12168/67299/16728/104382/19339/22129/54214/21974/20355/74132/13690/110532/16765/228994/20351/17762/67453/171171/17760/12569/14810/78808/83431/106042/19274/20357/11785/76499/19277/240057/226251/22152/53404/22418/21838/211187/225348/12043/74244/13642/117606/75409/18121/58235/223435/18738/217692/230316/13193/70430/18998/99152/99412/18750/12904/18992/76884/27279/16772/13728/20358/20361/230676",317,1.27939408077729,0.034965034965035,0.489158570927173,"21838/238880/23999/13723/319504/18377/22330/18164/19283/230598/56839/67784/14184/11820/18032/12064/67891/19091/230103/16001/19164/237847/381979/245446/11787/17751/21375/14810/18128/23964/226251/17762/22439/65079/18738/12424/20595/52822/19274/170822/171171/230316/16412/382253/240057/56177/13176/330938/12569/13844/19353/384569/13640/14083/432530/210801/18481/20358/16971/13138/12558/11803/26396/50769/19280/217715/224105/20352/13690/70430/20351/20355/243743/11461/14251/229791/12661/75770/12904/18007/16574/18717/268882/13840/12978/68193/13542/228994/68404/17984/13800/12168/11816/93840/21844/15516/13642/245537","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.034965034965035,1
"GO BP:GO:0000245","GO BP","GO:0000245","spliceosomal complex assembly",45,1.71816196186482,0.00180826695338594,0.0330326729799991,"20817/20815/319586/101739/56504/13046/66877/81898/14007/28000/53817/269254/56758/67684/56195/231386/67996",34,-1.49328915139071,0.0351912640954801,0.489158570927173,"78688/20815/14007/231769/83486/67996/101739/13046/66877/67242/66978/433702/74200","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0351912640954801,1
"KEGG:mmu00480","KEGG","mmu00480","Glutathione metabolism",66,-1.95014479322861,8.22771335055759e-05,0.00180495461627857,"320769/100043497/54486/66988/14873/68396/93673/14871/66116/69049/14778/15926/14870/14854/75475/18263/14866/14869/14859/103140/110175/56615/625249/269951/14862/11758/14867/76263/68312",42,1.47679080430336,0.0354777940883066,0.588184480937715,"14872/11758/14862/75475/14863/23887/382985/14782/66988/66073/76263/14866/16790/14860","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0354777940883066,1
"KEGG:mmu05031","KEGG","mmu05031","Amphetamine addiction",65,1.3928480840333,0.0371528264636238,0.15128340398789,"12326/53623/14282/14802/19047/11909/18751/18749/14812/12289/12325/14810/19057/12288/20907/21823/18750/78284/14281/108058",44,-1.6159805344055,0.0305433092172997,0.588184480937715,"13195/19045/12912/224129/13488/18750/19046/19047/21823/214084/12288/109731","Opposite",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0371528264636238,1
"GO BP:GO:0019730","GO BP","GO:0019730","antimicrobial humoral response",113,-1.35021626266668,0.0383435582822086,0.23412082169618,"20300/14972/15024/20307/240095/17329/12010/16854/22041/20311/23993/57349/67405/18829/53603/15013/18976/19041/14825/20568/57266/58809/67701/67067/15331/71660/67248/19946/20085/14109",24,-1.56048837313146,0.0343365898641864,0.489158570927173,"53357/14061/67067/14964/22041/94175/16644","Both down",TRUE,TRUE,FALSE,FALSE,"Both nominal P",0.0383435582822086,1
"GO BP:GO:0010976","GO BP","GO:0010976","positive regulation of neuron projection development",236,1.49720097586713,0.000740545096037464,0.0170837021427697,"108100/17356/16438/20312/19699/18472/11771/20713/12808/320840/14348/53872/234593/15572/56717/50769/18759/23969/74006/99982/192167/16150/252838/56430/12396/69981/242274/12159/12805/229715/243725/12160/211323/20320/72162/223593/16570/12801/74143/17973/106298/17762/68169/83431/11785/20257/74187/13048/53404/52163/76089/77480/22418/12361/13803/13857/23965/18015/20698/241514/269254/18010/16975/56392/13728/71461/216166/17118/52513/13405/15387/18546/80987/109880/11682/11538/232560/16001/574437/71951",153,1.33336415982437,0.0408472012102874,0.533945419899243,"11932/29819/227541/11881/23999/19762/11606/15572/19283/20312/13803/80987/12064/16001/18189/235180/16400/64297/17762/14348/71900/66713/192167/16412/19230/13176/18103/14828/50791/16150/13844/18481/16971/69981/50769/22359/54198","Both up",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0408472012102874,1
"GO BP:GO:0009144","GO BP","GO:0009144","purine nucleoside triphosphate metabolic process",166,-2.08842466764455,5.54890523653361e-09,8.18657088850447e-07,"11639/16189/23918/225887/28080/11951/21803/54405/67130/11983/11848/66052/75406/11958/140781/66416/78330/595136/57423/230075/67414/66437/171567/83433/407785/68375/27425/50873/104130/66377/68342/67264/66916/71679/67942/68198/66414/66091/79059/17706/14923/17991/98660/18950/66218/11957/67184/17720/18103/17719/68202/67126/17717/17705/17721/17722/17718/17716",130,-1.31809342493859,0.0411742983420504,0.533945419899243,"53893/11534/26395/68342/11674/11636/68055/66108/23959/66437/19384/101592/11717/75406/433182/11950/23917/66945/109674/16889/67264/66091/79059/67126/50799/226646/18605/27369/12628/78330/66454","Both down",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0411742983420504,1
"KEGG:mmu00980","KEGG","mmu00980","Metabolism of xenobiotics by cytochrome P450",45,-1.87775039963779,0.000543035703290233,0.00686919623114141,"394432/11532/54486/14873/13076/14871/621603/13849/109857/14870/14866/14869/14859/103140/15483/56615/14862/94284/14867/76263/68312",25,1.4856348775215,0.0428082191780822,0.61503416856492,"14872/94284/14862/14863/15483/13849/76263/14866/14860","Opposite",TRUE,TRUE,TRUE,FALSE,"Both nominal P",0.0428082191780822,1
